## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/WT_DSS_D1_REP3_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/WT_DSS_D1_REP3_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/WT_DSS_D1_REP3_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 12 08:55:32 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	11285	12585147	4748194	0	6023	2676254	0	0.212796	25227540

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
398.0	0	1	1
399.0	0	2	2
400.0	0	2	2
401.0	0	1	1
402.0	0	4	4
405.0	0	1	1
406.0	0	2	2
407.0	0	1	1
409.0	0	4	4
410.0	0	3	3
411.0	0	1	1
412.0	0	1	1
413.0	0	1	1
414.0	0	7	7
415.0	0	2	2
416.0	0	2	2
418.0	0	1	1
420.0	0	6	6
421.0	0	3	3
422.0	0	2	2
423.0	0	1	1
424.0	0	1	1
425.0	0	2	2
426.0	0	2	2
427.0	0	4	4
429.0	0	3	3
431.0	0	1	1
432.0	0	1	1
435.0	0	1	1
436.0	0	2	2
437.0	0	1	1
438.0	0	1	1
440.0	0	3	3
441.0	0	1	1
442.0	0	1	1
443.0	0	3	3
445.0	0	1	1
446.0	0	1	1
448.0	0	5	5
449.0	0	2	2
450.0	0	2	2
452.0	0	1	1
453.0	0	2	2
455.0	0	1	1
458.0	0	2	2
459.0	0	1	1
460.0	0	1	1
461.0	0	1	1
462.0	0	4	4
463.0	0	2	2
465.0	0	1	1
466.0	0	3	3
467.0	0	2	2
468.0	0	1	1
469.0	0	4	4
470.0	0	2	2
472.0	0	2	2
473.0	0	3	3
474.0	0	1	1
476.0	0	2	2
477.0	0	1	1
478.0	0	2	2
479.0	0	1	1
482.0	0	3	3
483.0	0	1	1
484.0	0	3	3
485.0	0	1	1
486.0	0	1	1
487.0	0	1	1
488.0	0	1	1
489.0	0	1	1
492.0	0	1	1
494.0	0	1	1
496.0	0	3	3
498.0	0	1	1
499.0	0	2	2
500.0	0	1	1
501.0	0	1	1
502.0	0	2	2
504.0	0	3	3
505.0	0	3	3
506.0	0	2	2
507.0	0	1	1
508.0	0	1	1
509.0	0	1	1
510.0	0	1	1
511.0	0	3	3
513.0	0	1	1
514.0	0	1	1
516.0	0	4	4
517.0	0	1	1
518.0	0	3	3
520.0	0	3	3
521.0	0	3	3
522.0	0	1	1
523.0	0	2	2
524.0	0	1	1
526.0	0	3	3
528.0	0	2	2
530.0	0	1	1
532.0	0	2	2
533.0	0	1	1
534.0	0	3	3
535.0	0	3	3
536.0	0	2	2
537.0	0	1	1
538.0	0	2	2
539.0	0	1	1
540.0	0	2	2
541.0	0	2	2
542.0	0	1	1
549.0	0	1	1
550.0	0	5	5
552.0	0	1	1
553.0	0	1	1
555.0	0	1	1
556.0	0	1	1
560.0	0	1	1
562.0	0	1	1
564.0	0	2	2
566.0	0	1	1
568.0	0	1	1
569.0	0	1	1
570.0	0	4	4
571.0	0	2	2
572.0	0	1	1
573.0	0	1	1
575.0	0	2	2
576.0	0	1	1
577.0	0	1	1
579.0	0	1	1
583.0	0	1	1
584.0	0	1	1
586.0	0	1	1
587.0	0	1	1
588.0	0	2	2
589.0	0	3	3
592.0	0	1	1
594.0	0	2	2
595.0	0	1	1
597.0	0	2	2
598.0	0	1	1
599.0	0	1	1
600.0	0	1	1
602.0	0	2	2
604.0	0	1	1
605.0	0	2	2
606.0	0	1	1
607.0	0	3	3
613.0	0	3	3
615.0	0	2	2
616.0	0	3	3
617.0	0	4	4
618.0	0	1	1
619.0	0	3	3
620.0	0	1	1
623.0	0	1	1
625.0	0	1	1
626.0	0	1	1
629.0	0	1	1
631.0	0	2	2
632.0	0	2	2
634.0	0	2	2
635.0	0	1	1
638.0	0	1	1
639.0	0	1	1
644.0	0	1	1
649.0	0	1	1
650.0	0	1	1
651.0	0	1	1
652.0	0	1	1
654.0	0	1	1
656.0	0	1	1
657.0	0	1	1
658.0	0	1	1
659.0	0	2	2
660.0	0	1	1
661.0	0	1	1
662.0	0	2	2
663.0	0	1	1
669.0	0	1	1
672.0	0	1	1
677.0	0	1	1
683.0	0	1	1
684.0	0	1	1
686.0	0	1	1
689.0	0	1	1
692.0	0	2	2
693.0	0	2	2
697.0	0	1	1
698.0	0	1	1
701.0	0	1	1
702.0	0	1	1
707.0	0	1	1
709.0	0	1	1
711.0	0	1	1
715.0	0	2	2
718.0	0	2	2
720.0	0	1	1
722.0	0	1	1
725.0	0	2	2
727.0	0	1	1
733.0	0	2	2
736.0	0	2	2
738.0	0	2	2
740.0	0	1	1
741.0	0	1	1
745.0	0	1	1
749.0	0	1	1
750.0	0	1	1
752.0	0	1	1
753.0	0	1	1
756.0	0	1	1
765.0	0	2	2
767.0	0	2	2
772.0	0	1	1
773.0	0	1	1
774.0	0	1	1
777.0	0	1	1
778.0	0	1	1
784.0	0	1	1
791.0	0	1	1
792.0	0	1	1
797.0	0	1	1
798.0	0	2	2
799.0	0	1	1
804.0	0	1	1
805.0	0	2	2
809.0	0	1	1
817.0	0	1	1
820.0	0	1	1
821.0	0	1	1
829.0	0	1	1
831.0	0	2	2
832.0	0	1	1
835.0	0	1	1
836.0	0	1	1
837.0	0	1	1
844.0	0	1	1
845.0	0	1	1
851.0	0	1	1
855.0	0	3	3
857.0	0	1	1
865.0	0	1	1
872.0	0	1	1
876.0	0	1	1
879.0	0	1	1
881.0	0	2	2
889.0	0	1	1
892.0	0	1	1
899.0	0	1	1
901.0	0	1	1
902.0	0	1	1
910.0	0	1	1
912.0	0	1	1
917.0	0	1	1
925.0	0	1	1
926.0	0	1	1
932.0	0	1	1
940.0	0	1	1
946.0	0	1	1
947.0	0	1	1
949.0	0	1	1
950.0	0	1	1
953.0	0	1	1
955.0	0	1	1
961.0	0	1	1
965.0	0	1	1
966.0	0	1	1
976.0	0	1	1
979.0	0	1	1
984.0	0	2	2
985.0	0	1	1
988.0	0	1	1
989.0	0	1	1
991.0	0	1	1
992.0	0	1	1
997.0	0	1	1
998.0	0	1	1
1001.0	0	1	1
1013.0	0	1	1
1024.0	0	1	1
1028.0	0	1	1
1031.0	0	1	1
1045.0	0	1	1
1047.0	0	1	1
1053.0	0	1	1
1054.0	0	1	1
1065.0	0	1	1
1077.0	0	1	1
1086.0	0	1	1
1088.0	0	1	1
1091.0	0	1	1
1100.0	0	2	2
1109.0	0	1	1
1115.0	0	1	1
1122.0	0	1	1
1127.0	0	1	1
1131.0	0	1	1
1133.0	0	2	2
1139.0	0	1	1
1151.0	0	1	1
1152.0	0	1	1
1165.0	0	1	1
1186.0	0	1	1
1199.0	0	1	1
1202.0	0	1	1
1220.0	0	1	1
1223.0	0	1	1
1231.0	0	1	1
1239.0	0	1	1
1249.0	0	1	1
1274.0	0	1	1
1277.0	0	1	1
1281.0	0	1	1
1294.0	0	1	1
1298.0	0	1	1
1300.0	0	1	1
1306.0	0	1	1
1310.0	0	1	1
1323.0	0	1	1
1330.0	0	1	1
1335.0	0	1	1
1339.0	0	1	1
1363.0	0	1	1
1378.0	0	1	1
1392.0	0	1	1
1396.0	0	1	1
1415.0	0	1	1
1417.0	0	1	1
1446.0	0	1	1
1449.0	0	1	1
1463.0	0	1	1
1469.0	0	1	1
1476.0	0	1	1
1492.0	0	1	1
1501.0	0	2	2
1517.0	0	1	1
1533.0	0	1	1
1536.0	0	1	1
1571.0	0	1	1
1593.0	0	1	1
1598.0	0	1	1
1620.0	0	1	1
1640.0	0	1	1
1642.0	0	1	1
1650.0	0	1	1
1655.0	0	1	1
1687.0	0	1	1
1704.0	0	1	1
1749.0	0	1	1
1758.0	0	1	1
1849.0	0	1	1
1868.0	0	1	1
1872.0	0	1	1
1925.0	0	1	1
1954.0	0	1	1
1959.0	0	1	1
1979.0	0	1	1
2004.0	0	1	1
2050.0	0	1	1
2062.0	0	1	1
2084.0	0	1	1
2086.0	0	1	1
2093.0	0	1	1
2101.0	0	1	1
2123.0	0	1	1
2157.0	0	1	1
2207.0	0	2	2
2279.0	0	1	1
2323.0	0	1	1
2370.0	0	1	1
2464.0	0	1	1
2498.0	0	1	1
2558.0	0	1	1
2673.0	0	1	1
2709.0	0	1	1
2829.0	0	1	1
2865.0	0	1	1
2908.0	0	1	1
2941.0	0	1	1
3631.0	0	1	1
3704.0	0	1	1
4242.0	0	1	1
4375.0	0	1	1
5666.0	0	1	1
5979.0	0	1	1
6368.0	0	1	1
6859.0	0	1	1
10385.0	0	1	1
10432.0	0	1	1

