## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/MAP3Kneg_DSS_D1_REP1_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/MAP3Kneg_DSS_D1_REP1_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/MAP3Kneg_DSS_D1_REP1_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 12 08:34:02 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	10697	15614394	5152654	0	5837	3683801	0	0.236029	27651962

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
504.0	0	1	1
505.0	0	2	2
506.0	0	2	2
508.0	0	1	1
510.0	0	1	1
511.0	0	3	3
512.0	0	2	2
513.0	0	2	2
516.0	0	1	1
517.0	0	2	2
518.0	0	3	3
519.0	0	3	3
520.0	0	2	2
523.0	0	2	2
524.0	0	3	3
525.0	0	1	1
526.0	0	1	1
527.0	0	1	1
528.0	0	1	1
529.0	0	5	5
530.0	0	1	1
531.0	0	2	2
532.0	0	2	2
536.0	0	1	1
537.0	0	2	2
538.0	0	1	1
539.0	0	2	2
540.0	0	2	2
541.0	0	1	1
542.0	0	2	2
543.0	0	1	1
546.0	0	1	1
547.0	0	3	3
548.0	0	1	1
549.0	0	3	3
550.0	0	3	3
551.0	0	2	2
552.0	0	1	1
554.0	0	1	1
555.0	0	2	2
556.0	0	1	1
557.0	0	1	1
558.0	0	1	1
559.0	0	1	1
560.0	0	1	1
561.0	0	1	1
563.0	0	2	2
564.0	0	1	1
565.0	0	3	3
567.0	0	1	1
568.0	0	1	1
570.0	0	1	1
571.0	0	1	1
572.0	0	1	1
573.0	0	1	1
574.0	0	2	2
575.0	0	1	1
576.0	0	1	1
577.0	0	3	3
578.0	0	1	1
579.0	0	5	5
583.0	0	2	2
586.0	0	2	2
587.0	0	1	1
589.0	0	2	2
591.0	0	1	1
592.0	0	1	1
593.0	0	1	1
594.0	0	2	2
595.0	0	1	1
596.0	0	1	1
600.0	0	2	2
601.0	0	2	2
603.0	0	2	2
604.0	0	1	1
605.0	0	2	2
606.0	0	1	1
607.0	0	1	1
610.0	0	2	2
614.0	0	1	1
615.0	0	3	3
618.0	0	1	1
619.0	0	2	2
620.0	0	1	1
622.0	0	1	1
623.0	0	3	3
625.0	0	2	2
627.0	0	1	1
633.0	0	1	1
634.0	0	2	2
636.0	0	1	1
637.0	0	1	1
641.0	0	1	1
642.0	0	1	1
644.0	0	1	1
650.0	0	2	2
653.0	0	1	1
655.0	0	2	2
656.0	0	1	1
657.0	0	1	1
658.0	0	1	1
662.0	0	1	1
663.0	0	1	1
665.0	0	1	1
669.0	0	2	2
670.0	0	2	2
674.0	0	1	1
675.0	0	1	1
676.0	0	1	1
678.0	0	2	2
679.0	0	1	1
680.0	0	1	1
682.0	0	1	1
683.0	0	1	1
684.0	0	1	1
687.0	0	1	1
692.0	0	2	2
693.0	0	2	2
697.0	0	2	2
700.0	0	1	1
701.0	0	1	1
702.0	0	1	1
706.0	0	1	1
708.0	0	2	2
711.0	0	1	1
712.0	0	1	1
713.0	0	1	1
714.0	0	1	1
718.0	0	1	1
724.0	0	3	3
726.0	0	2	2
727.0	0	1	1
729.0	0	1	1
731.0	0	1	1
732.0	0	1	1
735.0	0	1	1
736.0	0	3	3
737.0	0	1	1
738.0	0	1	1
739.0	0	2	2
742.0	0	2	2
747.0	0	1	1
750.0	0	1	1
752.0	0	1	1
753.0	0	1	1
755.0	0	2	2
758.0	0	1	1
763.0	0	1	1
764.0	0	1	1
768.0	0	2	2
775.0	0	1	1
776.0	0	1	1
777.0	0	1	1
778.0	0	1	1
779.0	0	1	1
780.0	0	1	1
789.0	0	1	1
791.0	0	1	1
794.0	0	1	1
796.0	0	2	2
797.0	0	1	1
800.0	0	1	1
803.0	0	1	1
805.0	0	1	1
806.0	0	1	1
810.0	0	3	3
811.0	0	1	1
812.0	0	1	1
813.0	0	1	1
814.0	0	1	1
829.0	0	1	1
832.0	0	1	1
833.0	0	1	1
834.0	0	2	2
835.0	0	1	1
836.0	0	2	2
837.0	0	1	1
838.0	0	1	1
840.0	0	1	1
847.0	0	1	1
859.0	0	1	1
860.0	0	1	1
861.0	0	1	1
865.0	0	1	1
868.0	0	1	1
869.0	0	1	1
873.0	0	1	1
874.0	0	1	1
876.0	0	1	1
882.0	0	1	1
885.0	0	1	1
887.0	0	1	1
888.0	0	1	1
889.0	0	2	2
893.0	0	1	1
894.0	0	1	1
895.0	0	1	1
898.0	0	1	1
899.0	0	1	1
901.0	0	1	1
908.0	0	1	1
909.0	0	2	2
910.0	0	1	1
912.0	0	1	1
914.0	0	1	1
924.0	0	1	1
934.0	0	1	1
938.0	0	1	1
940.0	0	1	1
951.0	0	1	1
954.0	0	1	1
958.0	0	1	1
960.0	0	1	1
961.0	0	1	1
964.0	0	1	1
977.0	0	1	1
986.0	0	1	1
987.0	0	1	1
991.0	0	1	1
992.0	0	1	1
995.0	0	1	1
996.0	0	1	1
997.0	0	1	1
999.0	0	1	1
1000.0	0	1	1
1001.0	0	2	2
1010.0	0	1	1
1012.0	0	1	1
1018.0	0	1	1
1026.0	0	1	1
1029.0	0	1	1
1031.0	0	1	1
1032.0	0	1	1
1035.0	0	1	1
1037.0	0	1	1
1039.0	0	1	1
1049.0	0	1	1
1050.0	0	1	1
1052.0	0	1	1
1053.0	0	1	1
1057.0	0	1	1
1060.0	0	1	1
1064.0	0	1	1
1069.0	0	1	1
1072.0	0	2	2
1076.0	0	1	1
1088.0	0	1	1
1091.0	0	1	1
1095.0	0	2	2
1107.0	0	1	1
1123.0	0	1	1
1124.0	0	1	1
1128.0	0	1	1
1142.0	0	1	1
1149.0	0	1	1
1163.0	0	1	1
1174.0	0	1	1
1179.0	0	1	1
1180.0	0	1	1
1191.0	0	1	1
1200.0	0	1	1
1205.0	0	1	1
1207.0	0	1	1
1208.0	0	1	1
1222.0	0	1	1
1231.0	0	1	1
1232.0	0	1	1
1235.0	0	1	1
1236.0	0	1	1
1249.0	0	1	1
1269.0	0	1	1
1275.0	0	1	1
1284.0	0	1	1
1290.0	0	1	1
1305.0	0	1	1
1310.0	0	1	1
1316.0	0	1	1
1339.0	0	1	1
1346.0	0	1	1
1350.0	0	1	1
1369.0	0	1	1
1370.0	0	1	1
1380.0	0	1	1
1396.0	0	1	1
1402.0	0	1	1
1413.0	0	1	1
1425.0	0	1	1
1429.0	0	1	1
1451.0	0	2	2
1473.0	0	1	1
1477.0	0	1	1
1508.0	0	1	1
1510.0	0	1	1
1511.0	0	1	1
1514.0	0	1	1
1523.0	0	1	1
1525.0	0	1	1
1547.0	0	1	1
1605.0	0	1	1
1611.0	0	1	1
1613.0	0	1	1
1616.0	0	1	1
1617.0	0	1	1
1618.0	0	1	1
1631.0	0	1	1
1633.0	0	1	1
1647.0	0	1	1
1672.0	0	1	1
1682.0	0	1	1
1701.0	0	1	1
1786.0	0	1	1
1804.0	0	1	1
1806.0	0	1	1
1846.0	0	1	1
1887.0	0	1	1
1972.0	0	1	1
2110.0	0	1	1
2140.0	0	1	1
2208.0	0	1	1
2221.0	0	1	1
2264.0	0	1	1
2300.0	0	1	1
2308.0	0	1	1
2322.0	0	1	1
2329.0	0	1	1
2405.0	0	1	1
2445.0	0	1	1
2539.0	0	1	1
2542.0	0	1	1
2573.0	0	1	1
2601.0	0	1	1
2638.0	0	1	1
2648.0	0	1	1
2652.0	0	1	1
2704.0	0	1	1
2768.0	0	1	1
2833.0	0	1	1
2860.0	0	1	1
3294.0	0	1	1
3298.0	0	1	1
3538.0	0	1	1
3632.0	0	1	1
3666.0	0	1	1
3801.0	0	1	1
3934.0	0	1	1
4471.0	0	1	1
4510.0	0	1	1
4782.0	0	1	1
5107.0	0	1	1
5278.0	0	1	1
5351.0	0	1	1
7770.0	0	1	1
9083.0	0	1	1
10503.0	0	1	1
14810.0	0	1	1

