## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/MAP3Kneg_DSS_D1_REP3_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/MAP3Kneg_DSS_D1_REP3_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/MAP3Kneg_DSS_D1_REP3_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 12 09:36:28 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	14098	14801024	4844429	0	8284	3378862	0	0.228457	27269329

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
758.0	0	1	1
760.0	0	1	1
762.0	0	1	1
772.0	0	1	1
776.0	0	1	1
781.0	0	1	1
782.0	0	2	2
786.0	0	1	1
787.0	0	1	1
788.0	0	1	1
789.0	0	1	1
792.0	0	1	1
802.0	0	1	1
803.0	0	1	1
805.0	0	1	1
817.0	0	1	1
818.0	0	1	1
820.0	0	2	2
821.0	0	1	1
825.0	0	1	1
828.0	0	1	1
829.0	0	1	1
834.0	0	2	2
838.0	0	1	1
839.0	0	1	1
845.0	0	1	1
846.0	0	1	1
847.0	0	1	1
851.0	0	1	1
855.0	0	1	1
858.0	0	1	1
859.0	0	1	1
860.0	0	1	1
866.0	0	1	1
871.0	0	1	1
876.0	0	2	2
886.0	0	1	1
888.0	0	1	1
892.0	0	1	1
896.0	0	1	1
904.0	0	1	1
905.0	0	2	2
907.0	0	1	1
910.0	0	1	1
914.0	0	1	1
923.0	0	1	1
930.0	0	1	1
934.0	0	1	1
939.0	0	1	1
942.0	0	1	1
943.0	0	1	1
960.0	0	1	1
961.0	0	1	1
975.0	0	1	1
976.0	0	1	1
985.0	0	1	1
988.0	0	1	1
989.0	0	1	1
1008.0	0	1	1
1025.0	0	1	1
1054.0	0	1	1
1056.0	0	2	2
1057.0	0	1	1
1060.0	0	1	1
1065.0	0	1	1
1073.0	0	2	2
1076.0	0	1	1
1082.0	0	1	1
1085.0	0	1	1
1091.0	0	1	1
1092.0	0	1	1
1098.0	0	1	1
1104.0	0	1	1
1108.0	0	1	1
1114.0	0	1	1
1118.0	0	1	1
1121.0	0	1	1
1122.0	0	1	1
1132.0	0	1	1
1137.0	0	1	1
1138.0	0	1	1
1167.0	0	1	1
1182.0	0	1	1
1202.0	0	2	2
1226.0	0	1	1
1232.0	0	1	1
1244.0	0	1	1
1257.0	0	1	1
1259.0	0	1	1
1262.0	0	1	1
1277.0	0	1	1
1278.0	0	1	1
1286.0	0	1	1
1294.0	0	1	1
1320.0	0	1	1
1332.0	0	1	1
1333.0	0	1	1
1360.0	0	1	1
1365.0	0	1	1
1381.0	0	1	1
1387.0	0	1	1
1395.0	0	1	1
1412.0	0	1	1
1414.0	0	1	1
1430.0	0	1	1
1435.0	0	1	1
1436.0	0	1	1
1443.0	0	1	1
1464.0	0	1	1
1488.0	0	1	1
1505.0	0	1	1
1517.0	0	1	1
1543.0	0	1	1
1546.0	0	1	1
1553.0	0	1	1
1554.0	0	1	1
1562.0	0	1	1
1616.0	0	1	1
1617.0	0	1	1
1619.0	0	1	1
1621.0	0	1	1
1665.0	0	1	1
1673.0	0	1	1
1688.0	0	1	1
1694.0	0	1	1
1698.0	0	1	1
1704.0	0	1	1
1732.0	0	1	1
1733.0	0	1	1
1734.0	0	1	1
1752.0	0	1	1
1764.0	0	1	1
1771.0	0	1	1
1793.0	0	1	1
1796.0	0	1	1
1832.0	0	1	1
1875.0	0	1	1
1917.0	0	1	1
1935.0	0	1	1
1978.0	0	1	1
2054.0	0	1	1
2098.0	0	1	1
2120.0	0	1	1
2136.0	0	1	1
2148.0	0	1	1
2169.0	0	1	1
2271.0	0	1	1
2286.0	0	1	1
2303.0	0	1	1
2326.0	0	1	1
2337.0	0	1	1
2357.0	0	1	1
2371.0	0	1	1
2596.0	0	1	1
2677.0	0	1	1
2842.0	0	1	1
2955.0	0	1	1
3113.0	0	1	1
3223.0	0	1	1
3245.0	0	1	1
3968.0	0	1	1
4122.0	0	1	1
4263.0	0	1	1
4317.0	0	1	1
5191.0	0	1	1
5555.0	0	1	1
5773.0	0	1	1
8007.0	0	1	1
10560.0	0	1	1
16024.0	0	1	1

