## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/4194L_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/4194L_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/4194L_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Mar 29 02:40:18 PDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	22279339	5542632	0	0	6951391	0	0.312011	27808501

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
266.0	0	1	1
269.0	0	2	2
270.0	0	2	2
272.0	0	1	1
273.0	0	1	1
275.0	0	4	4
279.0	0	1	1
282.0	0	2	2
283.0	0	1	1
284.0	0	1	1
285.0	0	3	3
287.0	0	3	3
288.0	0	2	2
292.0	0	1	1
294.0	0	2	2
297.0	0	2	2
298.0	0	1	1
299.0	0	2	2
302.0	0	1	1
304.0	0	2	2
307.0	0	1	1
308.0	0	2	2
309.0	0	2	2
311.0	0	2	2
312.0	0	1	1
313.0	0	2	2
314.0	0	2	2
315.0	0	2	2
316.0	0	1	1
318.0	0	1	1
322.0	0	1	1
324.0	0	1	1
329.0	0	1	1
331.0	0	1	1
333.0	0	1	1
334.0	0	1	1
336.0	0	1	1
340.0	0	1	1
341.0	0	2	2
342.0	0	2	2
344.0	0	4	4
346.0	0	1	1
348.0	0	1	1
350.0	0	1	1
356.0	0	1	1
359.0	0	1	1
361.0	0	1	1
362.0	0	1	1
363.0	0	1	1
364.0	0	2	2
365.0	0	1	1
372.0	0	1	1
382.0	0	1	1
383.0	0	1	1
387.0	0	1	1
388.0	0	1	1
392.0	0	1	1
395.0	0	1	1
396.0	0	1	1
398.0	0	1	1
403.0	0	1	1
407.0	0	1	1
409.0	0	1	1
412.0	0	1	1
414.0	0	1	1
419.0	0	1	1
425.0	0	2	2
431.0	0	1	1
435.0	0	1	1
440.0	0	1	1
442.0	0	1	1
443.0	0	1	1
447.0	0	1	1
455.0	0	1	1
464.0	0	1	1
467.0	0	1	1
470.0	0	1	1
471.0	0	1	1
472.0	0	1	1
483.0	0	1	1
484.0	0	1	1
502.0	0	1	1
525.0	0	1	1
526.0	0	1	1
528.0	0	1	1
532.0	0	1	1
543.0	0	1	1
546.0	0	1	1
556.0	0	1	1
562.0	0	1	1
565.0	0	1	1
568.0	0	1	1
575.0	0	1	1
578.0	0	1	1
603.0	0	1	1
605.0	0	1	1
616.0	0	1	1
633.0	0	1	1
642.0	0	1	1
688.0	0	1	1
689.0	0	1	1
692.0	0	1	1
700.0	0	1	1
713.0	0	1	1
773.0	0	1	1
876.0	0	1	1
937.0	0	1	1
1004.0	0	1	1
1520.0	0	1	1

