## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/4301L_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/4301L_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/4301L_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Mar 29 02:58:58 PDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	20295772	4730214	0	0	7157311	0	0.35265	21514459

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
129.0	0	12	12
130.0	0	13	13
131.0	0	3	3
132.0	0	13	13
133.0	0	8	8
134.0	0	13	13
135.0	0	13	13
136.0	0	10	10
137.0	0	8	8
138.0	0	9	9
139.0	0	12	12
140.0	0	11	11
141.0	0	8	8
142.0	0	9	9
143.0	0	5	5
144.0	0	1	1
145.0	0	8	8
146.0	0	8	8
147.0	0	5	5
148.0	0	6	6
149.0	0	10	10
150.0	0	2	2
151.0	0	8	8
152.0	0	8	8
153.0	0	4	4
154.0	0	5	5
155.0	0	4	4
156.0	0	3	3
157.0	0	4	4
158.0	0	8	8
159.0	0	7	7
160.0	0	3	3
161.0	0	5	5
162.0	0	2	2
163.0	0	5	5
164.0	0	4	4
165.0	0	5	5
166.0	0	6	6
167.0	0	5	5
168.0	0	2	2
169.0	0	10	10
170.0	0	3	3
171.0	0	4	4
172.0	0	7	7
173.0	0	4	4
174.0	0	3	3
175.0	0	4	4
176.0	0	5	5
177.0	0	3	3
178.0	0	4	4
179.0	0	3	3
180.0	0	4	4
181.0	0	5	5
182.0	0	2	2
183.0	0	2	2
184.0	0	1	1
185.0	0	2	2
186.0	0	2	2
187.0	0	1	1
188.0	0	2	2
189.0	0	3	3
190.0	0	1	1
191.0	0	3	3
192.0	0	1	1
193.0	0	3	3
194.0	0	2	2
195.0	0	1	1
197.0	0	5	5
198.0	0	2	2
199.0	0	1	1
201.0	0	2	2
202.0	0	2	2
203.0	0	2	2
204.0	0	4	4
205.0	0	1	1
206.0	0	4	4
207.0	0	2	2
209.0	0	1	1
210.0	0	3	3
211.0	0	3	3
213.0	0	3	3
214.0	0	1	1
215.0	0	1	1
217.0	0	1	1
218.0	0	2	2
219.0	0	1	1
221.0	0	1	1
222.0	0	3	3
223.0	0	2	2
224.0	0	2	2
225.0	0	1	1
226.0	0	6	6
227.0	0	2	2
228.0	0	1	1
229.0	0	2	2
231.0	0	2	2
232.0	0	1	1
233.0	0	1	1
234.0	0	3	3
237.0	0	3	3
241.0	0	2	2
242.0	0	3	3
243.0	0	4	4
244.0	0	1	1
245.0	0	1	1
247.0	0	1	1
248.0	0	5	5
249.0	0	2	2
250.0	0	1	1
251.0	0	3	3
252.0	0	1	1
255.0	0	2	2
256.0	0	2	2
257.0	0	2	2
258.0	0	3	3
259.0	0	1	1
261.0	0	2	2
264.0	0	1	1
266.0	0	2	2
270.0	0	2	2
272.0	0	2	2
275.0	0	1	1
278.0	0	1	1
281.0	0	2	2
284.0	0	1	1
289.0	0	1	1
295.0	0	2	2
296.0	0	1	1
302.0	0	1	1
303.0	0	2	2
305.0	0	1	1
307.0	0	1	1
308.0	0	2	2
309.0	0	2	2
313.0	0	1	1
314.0	0	1	1
319.0	0	2	2
321.0	0	1	1
333.0	0	1	1
336.0	0	1	1
341.0	0	1	1
342.0	0	2	2
343.0	0	1	1
345.0	0	1	1
352.0	0	2	2
359.0	0	1	1
361.0	0	1	1
362.0	0	1	1
366.0	0	1	1
368.0	0	1	1
373.0	0	1	1
374.0	0	1	1
383.0	0	1	1
384.0	0	2	2
387.0	0	1	1
412.0	0	1	1
420.0	0	1	1
426.0	0	1	1
439.0	0	1	1
442.0	0	1	1
446.0	0	1	1
447.0	0	1	1
450.0	0	1	1
455.0	0	1	1
466.0	0	1	1
472.0	0	1	1
481.0	0	1	1
485.0	0	1	1
494.0	0	1	1
499.0	0	1	1
507.0	0	1	1
508.0	0	1	1
546.0	0	1	1
549.0	0	1	1
560.0	0	1	1
668.0	0	1	1
692.0	0	1	1
736.0	0	1	1
764.0	0	1	1
1182.0	0	1	1

